SK_ID_CURR,TARGET,TARGET_1_PROBA,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_1,EXT_SOURCE_2,DAYS_BIRTH,INSTAL_AMT_PAYMENT_SUM,CLOSED_AMT_CREDIT_SUM_MEAN,APPROVED_DAYS_DECISION_MAX,PREV_APP_CREDIT_PERC_VAR,AMT_ANNUITY,INSTAL_DAYS_ENTRY_PAYMENT_MAX,ACTIVE_AMT_CREDIT_SUM_SUM,DAYS_EMPLOYED,DAYS_REGISTRATION,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,AMT_GOODS_PRICE,DAYS_EMPLOYED_PERC,PREV_APP_CREDIT_PERC_MEAN,CLOSED_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_MIN,PREV_CNT_PAYMENT_MEAN,REGION_POPULATION_RELATIVE,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,INSTAL_DAYS_ENTRY_PAYMENT_SUM,ACTIVE_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_ENDDATE_MAX,INSTAL_DPD_MEAN,INSTAL_AMT_INSTALMENT_MAX,DAYS_LAST_PHONE_CHANGE,APPROVED_CNT_PAYMENT_MEAN,BURO_DAYS_CREDIT_MAX,AMT_CREDIT,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,INCOME_CREDIT_PERC,PREV_APP_CREDIT_PERC_MIN,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_DBD_MEAN,INSTAL_DBD_MAX,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,INSTAL_DBD_SUM,POS_MONTHS_BALANCE_SIZE,OWN_CAR_AGE,BURO_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,CODE_GENDER
100395.0,0.0,0.0,0.03606217091940057,0.7407990879702335,0.6347416944004144,0.7756150234556971,-16719.0,418123.935,2025000.0,-50.0,0.030107864930785207,32053.5,-18.0,450000.0,-687.0,-8892.0,12339.0,675000.0,0.04109097434057061,0.9884953337502913,-2310.0,23.4,6.0,0.072508,0.14246,-240.0,-223011.0,-441.0,-484.0,0.06569343065693431,14885.685,-3351.0,6.0,-441.0,888840.0,-76.0,141.66666666666666,-91.0,0.10416666666666667,0.2531389226407452,0.8658008658008658,59.12408759124087,2.4452554744525545,30.0,0.0,454.5,335.0,9.0,12.0,985.0,985.0,0.0
100396.0,1.0,1.0,0.060741108425414365,0.1153866620073356,0.5061548086628039,0.2939875845022613,-13707.0,24279.39,126188.91,-2049.0,0.009789675043229876,25330.5,-1688.0,585000.0,-1663.0,-7809.0,278583.75,360000.0,0.12007299270072992,1.0397805212620028,-727.0,1566.45,16.0,0.025164,0.22516,-4436.0,-22318.0,-82.0,-207.0,0.08333333333333333,7048.44,0.0,16.0,-82.0,417024.0,-52.0,795.0,-27.5,0.26013698630136983,0.2697686464088398,1.0397805212620028,0.0,6.916666666666667,17.0,0.0,795.0,83.0,13.0,9.0,1642.0,1642.0,0.0
100397.0,0.0,0.0,0.02646937414663576,0.7194907850918436,0.5061548086628039,0.7909698130306837,-22767.0,3685738.9050000003,311153.625,-500.0,0.00033090913750895984,37512.0,-15.0,675000.0,-2998.0,-10042.0,541908.0,1237500.0,0.13168182017832827,0.9205998590310186,-826.0,225.0,39.0,0.006233,0.2605,-4410.0,-181993.0,-284.0,299.0,0.048,1580518.575,-2552.0,39.0,-284.0,1417185.0,812.0,-839.6666666666666,-9.0,0.0,0.1016098815609818,0.9077369445574446,0.0,2.92,30.0,0.0,812.0,365.0,22.0,9.0,812.0,812.0,1.0
100398.0,0.0,0.0,0.0481,0.5334816299804352,0.5744376531088096,0.5454535565974076,-20010.0,72688.86,126188.91,-38.0,0.17214694856448515,8658.0,-417.0,660604.5,-2784.0,-4662.0,150369.0,180000.0,0.1391304347826087,0.8368438445308727,-727.0,2214.45,7.5,0.030755,0.1068888888888889,-3196.0,-16322.0,-264.0,-207.0,0.0,11318.94,-1293.0,7.5,-305.0,180000.0,257.0,-131.7888888888889,-30.0,0.26013698630136983,0.45,0.0,0.0,17.444444444444443,46.0,0.0,724.0,314.0,20.0,9.0,912.0,1057.0,1.0
100399.0,0.0,0.2259615779721527,0.0424951695064113,0.4066174366275036,0.5843807808242455,0.7904523245236238,-20520.0,31720.725,66713.85,-438.0,0.009789675043229876,43546.5,-2805.0,1350000.0,-3794.0,-3157.0,541210.5,900000.0,0.1848927875243664,0.9713732442017884,-1480.0,6341.625,12.0,0.010276,0.1209625,-4057.0,-14304.0,-92.0,-1266.0,0.0,6344.775,-3049.0,12.0,-92.0,1024740.0,99.0,-54.333333333333336,-109.0,0.26013698630136983,0.3513086246267345,0.8984493637044166,0.0,3.8,8.0,0.0,551.5,19.0,6.0,9.0,1004.0,1004.0,0.0
100400.0,0.0,0.0,0.05301931861040104,0.8027454758994178,0.5061548086628039,0.4422946612453707,-23187.0,390192.345,67184.44499999999,-71.0,0.011822453135270578,28467.0,-15.0,86904.0,-1663.0,-13629.0,150369.0,463500.0,0.12007299270072992,0.9385469507235724,-451.0,11223.54,12.0,0.020246,0.10543333333333334,-4573.0,-10588.0,-1772.0,-206.0,0.0,24965.46,-1553.0,12.0,-451.0,536917.5,-1470.0,-1222.4285714285713,-1592.0,0.26013698630136983,0.5028705527385492,0.846994733974941,0.0,8.631578947368421,15.0,0.0,-1470.0,164.0,20.0,9.0,-206.0,-1470.0,1.0
100401.0,1.0,1.0,0.04848508654777804,0.5334816299804352,0.5061548086628039,0.6225746857008014,-20200.0,33346.799999999996,126188.91,-2233.0,0.0013804281467508866,16663.5,-1683.0,660604.5,-1663.0,-973.0,150369.0,261000.0,0.12007299270072992,1.0850954549859484,-727.0,1.44,5.0,0.010966,0.08228888888888888,-2779.0,-26569.0,-264.0,-207.0,31.916666666666668,3891.015,0.0,5.0,-305.0,343683.0,257.0,-131.7888888888889,-30.0,0.26013698630136983,0.5892057506481263,1.0588235294117647,494.595,29.833333333333332,68.0,0.0,724.0,358.0,24.0,9.0,912.0,1057.0,1.0
100402.0,0.0,0.0,0.0789966609658767,0.5334816299804352,0.5061548086628039,0.5648383933515911,-19780.0,127421.28,126188.91,-275.0,0.009789675043229876,21825.0,-103.0,660604.5,-1663.0,-11248.0,150369.0,238500.0,0.12007299270072992,0.8593280054996992,-727.0,21232.53,6.0,0.005144,0.26944444444444443,-3331.0,-1049.0,-264.0,-207.0,0.0,21237.75,-275.0,6.0,-305.0,276277.5,257.0,-131.7888888888889,-30.0,0.26013698630136983,0.2931834839970682,0.8593280054996992,0.0,6.833333333333333,10.0,0.0,724.0,41.0,7.0,9.0,912.0,1057.0,1.0
100403.0,0.0,0.0,0.029336666666666667,0.4866531565147181,0.1370623458708673,0.3241738848541972,-10615.0,1150931.25,123031.96875,-227.0,0.0,39604.5,-21.0,2706466.5,-1496.0,-2119.0,303740.10642857145,1350000.0,0.14093264248704662,1.0,-941.0,494.46,9.0,0.008575,0.12572857142857144,-587.0,-10613.0,-371.0,-345.0,0.14814814814814814,295650.0,-527.0,9.0,-371.0,1350000.0,-772.0,-322.1333333333333,-556.1428571428571,3.5714285714285716,0.23333333333333334,1.0,359.61333333333323,8.0,40.0,0.0,442.14285714285717,216.0,10.0,1.0,1455.0,1455.0,0.0
100404.0,0.0,0.286158471754105,0.0412696639256346,0.2091546988410069,0.5061548086628039,0.6625765416174567,-14343.0,487730.295,593067.0825,-533.0,0.009789675043229876,83110.5,-316.0,846301.5,-2682.0,-6069.0,150369.0,1800000.0,0.1869901694206233,1.1111202805859297,-293.0,44556.525,12.0,0.0105,0.3078166666666667,-797.0,-3293.0,-324.0,1177.0,0.0,175834.62,-533.0,12.0,-293.0,2013840.0,71.0,1195.0,-5.5,0.26013698630136983,0.1340722202359671,1.1111202805859297,0.0,14.625,32.0,0.0,5046.5,117.0,9.0,9.0,10022.0,10022.0,1.0
100405.0,0.0,0.0,0.04893,0.5334816299804352,0.1996248601187595,0.381816634240153,-8598.0,100422.72,126188.91,-793.0,0.03447829735065332,22018.5,-579.0,660604.5,-220.0,-1058.0,150369.0,450000.0,0.025587345894394046,1.109074380959243,-727.0,2570.4,7.0,0.010643,0.122325,-1282.0,-9991.0,-264.0,-207.0,0.0,20587.5,-963.0,7.0,-305.0,450000.0,257.0,-131.7888888888889,-30.0,0.26013698630136983,0.4,1.0,0.0,17.307692307692307,22.0,0.0,724.0,225.0,15.0,12.0,912.0,1057.0,0.0
100406.0,0.0,0.0,0.07276463358426793,0.7136313997323308,0.5061548086628039,0.1607413388003202,-20846.0,1218659.805,261000.0,-204.0,0.12004886100843841,34101.0,-21.0,660604.5,-1663.0,-774.0,150369.0,414000.0,0.12007299270072992,0.8485401149344202,-842.0,3.96,17.11111111111111,0.010006,0.2526,-4153.0,-43622.0,-264.0,-112.0,0.9120879120879121,125136.0,-164.0,5.666666666666667,-842.0,468648.0,257.0,-112.0,-30.0,0.7727272727272727,0.2880626824396989,0.0,622.5131868131867,9.043956043956044,70.0,0.0,724.0,823.0,28.0,9.0,-112.0,1057.0,1.0
100407.0,0.0,0.0,0.05130352209944752,0.4956658291397297,0.4310676859572618,0.540298243263855,-11582.0,97783.83,308585.7,-1129.0,0.00034617603178836406,26743.5,-773.0,2949903.0,-3632.0,-5277.0,329401.47857142857,450000.0,0.31359005353134173,1.0131562918747716,-1008.0,7981.425,12.0,0.031329,0.1698,-1294.0,-11323.0,-332.0,87.0,0.0,8163.855,-1129.0,12.0,-332.0,521280.0,234.0,-183.77777777777777,-21.428571428571427,0.26013698630136983,0.30214088397790057,1.0,0.0,15.583333333333334,31.0,1461.72,764.5,187.0,13.0,9.0,1755.0,1755.0,1.0
100408.0,0.0,0.0,0.06418811881188119,0.5334816299804352,0.5061548086628039,0.4352513119138168,-15781.0,182107.53,126188.91,-646.0,1.2515257856375801e-05,29173.5,-540.0,660604.5,-422.0,-3929.0,150369.0,454500.0,0.026741017679487993,1.002501525320317,-727.0,3742.695,12.0,0.026392,0.3601666666666667,-4139.0,-18590.0,-264.0,-207.0,0.0,26916.615,0.0,12.0,-305.0,454500.0,257.0,-131.7888888888889,-30.0,0.26013698630136983,0.1782178217821782,1.0,0.0,69.125,220.0,0.0,724.0,1106.0,19.0,9.0,912.0,1057.0,1.0
100409.0,0.0,0.0,0.051346534653465344,0.3409064264152384,0.5061548086628039,0.5180129725133938,-10547.0,209168.82,42079.5,-319.0,0.013403462930298454,23337.0,-3.0,94455.0,-1897.0,-4480.0,46959.75,454500.0,0.1798615720109984,1.05022964719158,-219.0,21.96,4.666666666666667,0.026392,0.20744,-3137.0,-18903.0,-35.0,-35.0,0.05555555555555555,11866.185,-1343.0,4.666666666666667,-35.0,454500.0,146.0,9144.666666666666,-20.0,0.2727272727272727,0.24752475247524752,0.968054211035818,395.87,5.861111111111111,32.0,0.0,13734.5,211.0,16.0,9.0,27323.0,27323.0,0.0
100410.0,0.0,0.0,0.04471219163389346,0.5334816299804352,0.5061548086628039,0.7763107082812815,-14239.0,2902678.695,126188.91,-939.0,0.0107326707124181,56277.0,-161.0,660604.5,-4073.0,-8317.0,150369.0,1125000.0,0.28604536835451927,0.8797106403395352,-727.0,17.1,21.75,0.032561,0.31265,-5695.0,-213869.0,-264.0,-207.0,0.40310077519379844,695321.955,-2461.0,33.0,-305.0,1258650.0,257.0,-131.7888888888889,-30.0,0.3473684210526316,0.14301036825169824,0.7523807476514972,798.5626744186047,8.116279069767442,30.0,0.0,724.0,1047.0,51.0,10.0,912.0,1057.0,1.0
100411.0,0.0,0.0,0.03225666311879575,0.2238313174701554,0.5061548086628039,0.6097806994342824,-19410.0,119588.58,942505.875,-792.0,0.009789675043229876,33412.5,-619.0,1701000.0,-5545.0,-1006.0,626845.5,904500.0,0.28567748583204533,0.9438376193343081,-430.0,3.105,6.0,0.009334,0.07425,-1822.0,-5624.0,-241.0,1194.0,0.625,19949.895,-792.0,6.0,-241.0,1035832.5,1446.0,783.0,-25.5,0.26013698630136983,0.4344331733171145,0.9438376193343081,4987.47375,10.125,34.0,0.0,1446.0,81.0,7.0,9.0,1446.0,1446.0,0.0
100412.0,0.0,0.0,0.07941060126582279,0.5334816299804352,0.4116155881668353,0.6334349631106121,-11039.0,177919.335,126188.91,-166.0,0.003041253251328913,25294.5,-17.0,660604.5,-1865.0,-1379.0,150369.0,252000.0,0.1689464625418969,0.9363210841219476,-727.0,72.54,8.0,0.011703,0.18736666666666665,-716.0,-4323.0,-264.0,-207.0,0.1111111111111111,10907.19,-506.0,12.0,-305.0,318528.0,257.0,-131.7888888888889,-30.0,0.26013698630136983,0.4238245931283906,0.9044792228818133,605.955,9.944444444444445,32.0,0.0,724.0,179.0,18.0,21.0,912.0,1057.0,1.0
100413.0,0.0,0.0,0.1039,0.5334816299804352,0.5061548086628039,0.6513361147619012,-22768.0,222240.78,126188.91,-344.0,0.006172839506172845,9351.0,-172.0,660604.5,-1663.0,-4730.0,150369.0,90000.0,0.12007299270072992,1.0555555555555556,-727.0,2783.745,8.0,0.019101,0.1039,-5252.0,-33078.0,-264.0,-207.0,3.25,14796.495,-344.0,8.0,-305.0,90000.0,257.0,-131.7888888888889,-30.0,0.26013698630136983,1.0,1.0,0.0,10.833333333333334,20.0,0.0,724.0,260.0,26.0,9.0,912.0,1057.0,0.0
100414.0,0.0,0.0,0.05130282165519104,0.6512602186973006,0.5061548086628039,0.5570077120596583,-12360.0,312230.88,50429.350000000006,-323.0,0.1765471409364969,27360.0,-30.0,53550.0,-4048.0,-5972.0,12406.5,405000.0,0.3275080906148867,0.8282325407175813,-517.0,25.74,8.4,0.018634,0.2432,-4193.0,-139470.0,-288.0,-182.0,0.28440366972477066,46237.14,-2519.0,8.4,-288.0,533304.0,16.0,-850.3,-40.0,0.07317073170731707,0.21094910220062105,0.0,20.87834862385321,7.623853211009174,82.0,0.0,16.0,831.0,30.0,9.0,16.0,16.0,1.0
100415.0,0.0,0.0,0.048274216637505966,0.8327850252992314,0.7796242500923876,0.2338257164484567,-13552.0,119979.49500000001,104158.8,-2275.0,0.009789675043229876,38241.0,-1985.0,660604.5,-2418.0,-755.0,150369.0,630000.0,0.17842384887839433,1.4246431254695717,-519.0,11872.035,10.0,0.014464,0.33992,-1252.0,-21208.0,-264.0,137.0,0.0,12011.94,-2275.0,10.0,-519.0,792162.0,257.0,-499.0,-30.0,0.26013698630136983,0.14201640573519053,1.4246431254695717,0.0,11.8,15.0,3811.395,724.0,118.0,10.0,9.0,137.0,1057.0,1.0
100416.0,0.0,0.1292004319662978,0.0360652851565331,0.6986675550534175,0.41094781385101,0.6448227181476635,-16462.0,1351857.195,150858.0,-585.0,0.1413922583329065,31342.5,-87.0,660604.5,-2757.0,-4150.0,150369.0,733500.0,0.1674766128052484,0.760075916784625,-1302.0,49.365,15.0,0.010147,0.199,-9.0,-238882.0,-264.0,-574.0,0.0535714285714285,39933.18,-2358.0,13.5,-1302.0,869049.0,257.0,-574.0,-30.0,0.0549450549450549,0.1812325887262973,0.0,175.0695535714286,6.25,59.0,0.0,724.0,1050.0,56.0,6.0,-574.0,1057.0,1.0
100417.0,0.0,0.0,0.0482779168156358,0.7121551551910698,0.5061548086628039,0.3552308172290725,-16129.0,418404.51,202500.0,-1228.0,0.42142242336313634,36459.0,-14.0,427500.0,-879.0,-9171.0,64476.0,675000.0,0.054498108996217993,0.7460059128915492,-547.0,249.075,4.0,0.035792,0.20255,-4716.0,-120126.0,-252.0,-182.0,0.08333333333333333,7025.625,-2779.0,4.0,-252.0,755190.0,113.0,-118.25,-25.5,0.25,0.23835061375283043,0.0,0.0,6.148148148148148,22.0,0.0,468.0,664.0,15.0,9.0,823.0,823.0,1.0
100418.0,0.0,0.0,0.06042817679558011,0.4632753280912678,0.4852892795125728,0.7376641513695528,-13284.0,346895.82,179662.5,-802.0,0.30861162512703866,31500.0,-16.0,660604.5,-1765.0,-562.0,150369.0,450000.0,0.1328666064438422,0.6385100665398669,-597.0,24.66,8.0,0.00963,0.23333333333333334,-729.0,-59907.0,-264.0,-227.0,1.4090909090909092,26394.435,-542.0,8.0,-597.0,521280.0,257.0,-229.0,-30.0,0.84375,0.2589779005524862,0.0,163.760625,6.068181818181818,61.0,5065.83,724.0,534.0,25.0,9.0,-227.0,1057.0,1.0
100419.0,0.0,0.0,0.029524752475247523,0.3842068130556564,0.5061548086628039,0.6608289914198783,-20434.0,74452.27500000001,29883.6,-341.0,0.006579413584261651,13419.0,-165.0,603000.0,-1663.0,-6328.0,192861.0,454500.0,0.12007299270072992,1.0013631212544367,-864.0,5171.31,6.0,0.031329,0.11928,-17.0,-10900.0,-823.0,-772.0,0.0,7244.64,-1662.0,6.0,-823.0,454500.0,272.0,-798.6666666666666,-12.0,0.26013698630136983,0.24752475247524752,0.9440071556350627,0.0,17.333333333333332,23.0,0.0,272.0,208.0,15.0,9.0,272.0,272.0,1.0
100420.0,0.0,0.0,0.10031409501374165,0.3556387169923543,0.5061548086628039,0.6104257226549659,-14283.0,50437.305,35824.5,-1786.0,0.009789675043229876,9198.0,-1422.0,59400.0,-2191.0,-8330.0,58995.0,81000.0,0.15339914583770917,1.0110355447196202,-1758.0,4185.495,12.0,0.02461,0.17033333333333334,-3851.0,-19092.0,-1614.0,-1514.0,0.0,4204.71,0.0,12.0,-1614.0,91692.0,257.0,-1514.0,-26.0,0.26013698630136983,0.5889281507656066,1.0110355447196202,0.0,12.0,15.0,3934.17,724.0,144.0,12.0,9.0,-1514.0,1057.0,1.0
100421.0,0.0,0.0,0.035575,0.3893387918468769,0.5061548086628039,0.6882387858634964,-19082.0,392390.1,398127.85714285716,-1004.0,0.0040590524211911345,32017.5,-338.0,688015.8,-2299.0,-4345.0,132617.04,900000.0,0.12048003353946127,0.9549497368421053,-495.0,3.6,18.0,0.072508,0.07115,-2252.0,-41159.0,-196.0,-300.0,16.173076923076923,23690.43,-502.0,18.0,-196.0,900000.0,169.0,-765.5555555555555,-297.0,0.26013698630136983,0.5,0.9098994736842105,1826.2021153846154,6.288461538461538,36.0,7061.22,266.0,327.0,38.0,4.0,363.0,363.0,0.0
100422.0,0.0,0.3689598905807195,0.0514714285714285,0.5797274227921155,0.5061548086628039,0.5166751955415115,-18292.0,1306898.37,76137.26142857142,-276.0,0.0016729582399538,16213.5,-9.0,202500.0,-1203.0,-4513.0,89725.5,315000.0,0.0657664552809971,0.9664485617110288,-457.0,76.5,9.2,0.025164,0.090075,-1807.0,-36138.0,-236.0,-273.0,0.0454545454545454,103680.45,-337.0,9.2,-236.0,315000.0,129.0,-637.0,-19.0,0.0,0.5714285714285714,0.9191100969766116,473.2936363636364,7.181818181818182,26.0,0.0,129.0,474.0,42.0,9.0,129.0,129.0,0.0
100423.0,0.0,0.0,0.032355702582422985,0.7121551551910698,0.8028667918323259,0.0509156034933721,-16376.0,2322803.745,316938.1725,-289.0,0.003936869895383276,42957.0,-28.0,3344674.5,-1251.0,-673.0,967041.015,1039500.0,0.07639228138739619,0.9039837451770463,-517.0,1281.87,31.2,0.04622,0.09091428571428571,-4310.0,-6652.0,-274.0,31074.0,0.1,769975.02,-109.0,36.0,-274.0,1327648.5,1346.0,8835.857142857143,-15.0,0.26013698630136983,0.35589239169855574,0.8347245409015025,-31286.585249999996,6.75,30.0,12267.4275,11324.0,135.0,19.0,6.0,31074.0,31074.0,1.0
100424.0,1.0,1.0,0.10612229221078506,0.5549467685334323,0.5061548086628039,0.50060870864451,-18302.0,147248.64,126188.91,-191.0,0.007815625571558453,12433.5,-234.0,35172.0,-136.0,-4005.0,19494.0,103500.0,0.007430881870833789,0.9212546982480152,-727.0,107.1,14.666666666666666,0.01885,0.11052,-1281.0,-30082.0,-191.0,-207.0,1.7857142857142858,29010.06,-745.0,14.666666666666666,-191.0,117162.0,174.0,174.0,-4.0,0.26013698630136983,0.9602089414656629,0.8256236376846694,425.4332142857143,7.428571428571429,43.0,0.0,174.0,208.0,28.0,9.0,174.0,174.0,0.0
100425.0,0.0,0.0,0.02942483660130719,0.7106743858828587,0.3402057361624071,0.33558617623308,-12982.0,303563.115,46206.37285714286,-589.0,0.006861137011112836,20259.0,-403.0,315000.0,-2850.0,-3476.0,112500.0,688500.0,0.21953474040979817,0.9197246820364547,-254.0,5397.075,12.0,0.025164,0.2251,-5139.0,-31696.0,-33.0,-103.0,0.0,74728.08,0.0,12.0,-33.0,688500.0,698.0,-431.8888888888889,-30.0,0.26013698630136983,0.13071895424836602,0.8036753645935517,0.0,15.225806451612904,28.0,0.0,825.5,472.0,35.0,64.0,953.0,953.0,1.0
100426.0,0.0,0.233473803085614,0.058056,0.4066174366275036,0.5193296128757853,0.5684200435668831,-14901.0,2300690.52,261235.13785714284,-1026.0,0.1261249908730839,65313.0,-17.0,2334807.63,-6438.0,-3513.0,181033.27,1125000.0,0.4320515401650895,0.7737836285257833,-788.0,142.47,12.571428571428571,0.028663,0.4146857142857142,-4258.0,-299194.0,-181.0,12647.0,0.0053475935828877,140085.0,-1364.0,14.666666666666666,-181.0,1125000.0,-23.0,5198.125,-16.77777777777778,0.1458333333333333,0.14,0.0,-159.83735294117648,3.016042780748663,30.0,0.0,8369.222222222223,564.0,68.0,8.0,30908.0,30908.0,1.0
100427.0,0.0,0.0,0.06765,0.4920600938649263,0.5061548086628039,0.3964846075383985,-13455.0,27316.98,450000.0,-2458.0,0.009789675043229876,30442.5,-2216.0,846450.0,-4971.0,-5851.0,764860.5,450000.0,0.36945373467112597,0.9381529460927706,-1137.0,3406.59,8.0,0.030755,0.451,-4246.0,-18612.0,-349.0,690.0,0.125,3415.77,-2458.0,8.0,-349.0,450000.0,1477.0,1083.5,-45.0,0.26013698630136983,0.15,0.9381529460927706,0.0,4.625,7.0,2989.755,1477.0,37.0,9.0,9.0,1477.0,1477.0,1.0
100428.0,0.0,0.0,0.02934391301153479,0.5370699579791587,0.8519054529826264,0.5612876560786817,-19998.0,190309.77,250191.0,-734.0,0.0017210733394421248,35946.0,-183.0,660604.5,-2082.0,-393.0,150369.0,877500.0,0.1041104110411041,1.029351994656058,-1639.0,5817.06,12.0,0.007305,0.3994,-3499.0,-21380.0,-264.0,31095.0,0.0,8631.675,-2334.0,12.0,-1639.0,1224990.0,257.0,3516.0,-30.0,0.26013698630136983,0.07346998751010213,1.0000170893430858,0.0,7.583333333333333,29.0,0.0,724.0,182.0,26.0,18.0,31095.0,1057.0,1.0
100429.0,0.0,0.0,0.04257418662853057,0.0902209392907684,0.1770975829044786,0.2629952143123565,-15438.0,396063.27,106818.0,-191.0,0.14403665155621906,26793.0,-8.0,166815.0,-936.0,-7215.0,51511.5,562500.0,0.060629615235134084,0.8578207776788739,-524.0,8.73,6.8,0.035792,0.14885,-4030.0,-28930.0,-229.0,-341.0,0.5084745762711864,81441.0,-543.0,6.8,-229.0,629325.0,-541.0,-472.2,-234.0,0.25,0.2860207365033965,0.0,5.836271186440679,5.966101694915254,43.0,0.0,-202.5,352.0,31.0,9.0,136.0,136.0,0.0
100430.0,0.0,0.0,0.10851476119913371,0.5334816299804352,0.5061548086628039,0.2160482176858288,-8650.0,193369.5,126188.91,-146.0,0.010193679685805092,17136.0,-15.0,135000.0,-296.0,-832.0,31261.5,139500.0,0.03421965317919075,0.96562273334197,-727.0,11.61,11.6,0.01885,0.1904,-1314.0,-5425.0,-115.0,-207.0,0.1111111111111111,24853.635,-44.0,11.5,-115.0,157914.0,31084.0,31084.0,-110.0,0.26013698630136983,0.5699304684828451,0.8347245409015025,294.52333333333337,13.555555555555555,50.0,0.0,31084.0,366.0,28.0,9.0,31084.0,31084.0,1.0
100431.0,0.0,0.0,0.027573337509134564,0.0005272652387098,0.5061548086628039,0.4141927781705488,-19642.0,72589.005,84998.72863636364,-330.0,0.006159858651919525,47542.5,-161.0,1086555.555,-6684.0,-2495.0,86848.1,1350000.0,0.3402912127074636,0.9362812276353568,-184.0,2056.995,38.333333333333336,0.022625,0.3018571428571429,-3101.0,-19528.0,-61.0,439.0,2.5714285714285716,9338.985,-235.0,7.0,-61.0,1724220.0,-353.0,-590.4333333333333,-241.66666666666666,0.26013698630136983,0.09134565194696732,0.8732105272312964,0.0,6.571428571428571,24.0,353.6470588235294,447.75,92.0,16.0,9.0,954.0,954.0,1.0
100432.0,0.0,0.0,0.05105454545454546,0.7338145369642702,0.2433128343936609,0.6992168588466124,-10347.0,46565.505000000005,115772.32928571428,-506.0,0.009789675043229876,25272.0,-141.0,2106000.0,-1276.0,-2127.0,230218.5,495000.0,0.1233207693051126,0.8938172043010753,-860.0,484.29,12.0,0.010556,0.2808,-2163.0,-4383.0,-441.0,-130.0,0.6666666666666666,3880.53,-506.0,12.0,-441.0,495000.0,-174.0,445.0833333333333,-182.4,0.26013698630136983,0.18181818181818182,0.8938172043010753,776.0490000000001,6.866666666666666,30.0,14694.75,2612.8,103.0,13.0,9.0,10210.0,10210.0,1.0
100433.0,0.0,0.0,0.0962,0.7850520263728172,0.7326473092658811,0.1995430892462679,-16048.0,469894.005,74748.375,-1799.0,0.12907257600897457,45454.5,-1258.0,660604.5,-3879.0,-10146.0,150369.0,454500.0,0.2417123629112662,1.020946598076211,-466.0,3854.745,13.0,0.0196889999999999,0.2886,-4217.0,-61443.0,-264.0,-161.0,0.0,27135.675,-1811.0,13.0,-466.0,472500.0,257.0,-786.25,-30.0,0.26013698630136983,0.3333333333333333,0.7839448102853559,0.0,1.6176470588235294,8.0,0.0,724.0,55.0,37.0,9.0,-161.0,1057.0,1.0
100434.0,0.0,0.0,0.10815933183424349,0.3876253444214701,0.5061548086628039,0.712768463231494,-17860.0,462115.26,150426.9,-842.0,0.39081131465662516,30303.0,-364.0,1485000.0,-1565.0,-11928.0,1301711.4,247500.0,0.08762597984322508,0.7053180326849704,-1009.0,1185.48,8.0,0.072508,0.14964444444444444,-1400.0,-26800.0,-202.0,30941.0,0.9230769230769231,57649.14,-2652.0,12.0,-202.0,280170.0,924.0,4556.833333333333,-21.0,0.26013698630136983,0.72277545775779,0.0,3033.5815384615385,7.615384615384615,30.0,0.0,924.0,198.0,24.0,9.0,30941.0,924.0,1.0
100435.0,0.0,0.0,0.03621,0.6801388218428291,0.5061548086628039,0.6618868600420863,-16462.0,383293.935,713250.0,-748.0,0.00030169857631920615,16294.5,-486.0,1156500.0,-4690.0,-3290.0,447628.5,450000.0,0.28489855424614263,1.0134104460495077,-1227.0,262.575,12.666666666666666,0.035792,0.14484,-15.0,-70746.0,-322.0,600.0,3.5652173913043477,18947.79,-2327.0,12.666666666666666,-322.0,450000.0,623.0,462.5,-5.0,0.26013698630136983,0.25,1.0,2304.6613043478255,12.304347826086957,45.0,0.0,1063.5,566.0,39.0,9.0,1504.0,1504.0,1.0
100436.0,0.0,0.0,0.05,0.6577838002083306,0.5061548086628039,0.7318727638257434,-19345.0,1707347.5650000002,360000.0,-307.0,0.010524793432687377,20250.0,-18.0,531000.0,-2418.0,-13244.0,6988.5,405000.0,0.12499353838201085,0.8481297107914461,-1962.0,13.545,26.5,0.035792,0.18,-2891.0,-163171.0,-1506.0,-826.0,0.0,529133.805,-3258.0,26.5,-1506.0,405000.0,297.0,-264.5,-5.0,0.0,0.2777777777777778,0.7825175153503853,0.0,10.5,64.0,0.0,297.0,1134.0,44.0,9.0,297.0,297.0,1.0
